from_stop_id,to_stop_id,transfer_type,min_transfer_time
32174,32173,1,30
32179,32181,0,
32181,32179,0,
32180,32183,0,
32183,32180,0,
32184,35359,1,55
35359,32184,1,55
32184,35360,1,54
35360,32184,1,54
32186,32187,0,
32187,32186,0,
32188,32189,0,
32189,32188,0,
32191,32193,1,33
32193,32191,1,33
32194,32196,0,
32196,32194,0,
32200,48541,0,
48541,32200,0,
32203,93145,1,59
93145,32203,1,59
32203,32204,0,
32204,32203,0,
32204,93145,1,65
93145,32204,1,65
32214,32216,1,30
32216,32214,1,30
32217,32219,1,63
32219,32217,1,63
32219,33479,1,49
33479,32219,1,49
32219,33477,1,56
33477,32219,1,56
32226,32227,1,30
32227,32226,1,30
32228,32229,0,
32229,32228,0,
32230,32231,0,
32231,32230,0,
32232,32233,1,30
32233,32232,1,30
32234,32235,1,30
32235,32234,1,30
32236,32237,1,33
32237,32236,1,33
32242,32243,1,32
32243,32242,1,32
32244,32245,1,30
32245,32244,1,30
32246,32247,1,35
32247,32246,1,35
32248,32249,1,30
32249,32248,1,30
32250,32251,1,46
32251,32250,1,46
32256,34874,1,58
34874,32256,1,58
32313,33284,1,68
33284,32313,1,68
32313,32968,1,65
32968,32313,1,65
32313,32314,0,
32314,32313,0,
32315,32316,0,
32316,32315,0,
32317,32318,0,
32318,32317,0,
32319,32320,0,
32320,32319,0,
32321,32322,0,
32322,32321,0,
32323,32324,0,
32324,32323,0,
32323,32975,1,67
32975,32323,1,67
32324,32975,1,61
32975,32324,1,61
32325,32974,0,
32974,32325,0,
32325,32326,0,
32326,32325,0,
32325,32973,1,30
32973,32325,1,30
32326,32974,1,30
32974,32326,1,30
32326,32973,1,31
32973,32326,1,31
32973,32974,0,
32974,32973,0,
32327,32328,0,
32328,32327,0,
32329,32330,0,
32330,32329,0,
32331,32332,0,
32332,32331,0,
32333,32334,0,
32334,32333,0,
32336,36870,0,
36870,32336,0,
32337,32338,0,
32338,32337,0,
32345,32346,0,
32346,32345,0,
32347,32348,0,
32348,32347,0,
32349,32350,0,
32350,32349,0,
32351,32353,0,
32353,32351,0,
32352,32354,0,
32354,32352,0,
32355,32356,0,
32356,32355,0,
32357,32358,0,
32358,32357,0,
32359,32360,0,
32360,32359,0,
32361,32362,0,
32362,32361,0,
32363,32364,1,30
32364,32363,1,30
32365,32366,0,
32366,32365,0,
32367,32368,0,
32368,32367,0,
32369,32370,1,68
32370,32369,1,68
32373,32374,0,
32374,32373,0,
32375,32376,0,
32376,32375,0,
32377,32378,0,
32378,32377,0,
32381,32382,0,
32382,32381,0,
32383,32867,1,30
32867,32383,1,30
32383,32384,0,
32384,32383,0,
32383,32870,1,31
32870,32383,1,31
32384,32867,1,33
32867,32384,1,33
32384,32870,1,42
32870,32384,1,42
32867,32870,0,
32870,32867,0,
32385,32386,0,
32386,32385,0,
32387,32388,0,
32388,32387,0,
32389,32390,0,
32390,32389,0,
32391,32392,0,
32392,32391,0,
32393,32394,0,
32394,32393,0,
32396,32921,1,64
32921,32396,1,64
32399,32917,1,69
32917,32399,1,69
32402,32403,0,
32403,32402,0,
32409,90825,1,45
90825,32409,1,45
32410,33025,1,30
33025,32410,1,30
32412,39782,1,32
39782,32412,1,32
32415,32416,0,
32416,32415,0,
32419,41322,1,33
41322,32419,1,33
32419,35848,1,53
35848,32419,1,53
32421,35099,1,38
35099,32421,1,38
35099,35100,1,45
35100,35099,1,45
32426,36094,1,53
36094,32426,1,53
32426,36095,1,65
36095,32426,1,65
32427,32428,0,
32428,32427,0,
32427,35862,1,30
35862,32427,1,30
32427,35863,1,30
35863,32427,1,30
32428,35862,1,30
35862,32428,1,30
32428,35863,0,
35863,32428,0,
35862,35863,0,
35863,35862,0,
32429,32430,0,
32430,32429,0,
32431,32432,0,
32432,32431,0,
32432,36099,1,68
36099,32432,1,68
36099,36100,0,
36100,36099,0,
32433,32434,0,
32434,32433,0,
32452,32453,0,
32453,32452,0,
32455,32456,0,
32456,32455,0,
32462,32463,0,
32463,32462,0,
32464,32465,0,
32465,32464,0,
32466,32644,0,
32644,32466,0,
32467,32468,0,
32468,32467,0,
32470,32471,0,
32471,32470,0,
32470,93394,1,70
93394,32470,1,70
32472,32473,0,
32473,32472,0,
32477,32478,0,
32478,32477,0,
32479,32480,0,
32480,32479,0,
32481,32482,0,
32482,32481,0,
32487,33619,0,
33619,32487,0,
32491,32492,1,48
32492,32491,1,48
32493,90103,0,
90103,32493,0,
32508,32509,0,
32509,32508,0,
32540,32541,0,
32541,32540,0,
32540,35576,0,
35576,32540,0,
32540,35577,1,70
35577,32540,1,70
32541,35576,0,
35576,32541,0,
35577,90666,0,
90666,35577,0,
32542,32543,1,31
32543,32542,1,31
32544,32545,0,
32545,32544,0,
32546,32547,1,35
32547,32546,1,35
32584,32585,1,30
32585,32584,1,30
32590,32591,0,
32591,32590,0,
32592,32593,0,
32593,32592,0,
32594,32595,0,
32595,32594,0,
32596,32597,0,
32597,32596,0,
32598,32599,1,52
32599,32598,1,52
32598,32937,1,56
32937,32598,1,56
32599,32937,1,60
32937,32599,1,60
32600,32601,0,
32601,32600,0,
32602,32603,1,33
32603,32602,1,33
32620,35747,1,30
35747,32620,1,30
32645,32646,1,34
32646,32645,1,34
32647,32648,0,
32648,32647,0,
32651,32652,0,
32652,32651,0,
32656,32657,1,30
32657,32656,1,30
32658,35380,1,68
35380,32658,1,68
32658,35381,1,60
35381,32658,1,60
32658,32659,1,30
32659,32658,1,30
32659,35381,1,66
35381,32659,1,66
32660,32661,1,35
32661,32660,1,35
32662,32663,1,30
32663,32662,1,30
32664,32665,1,37
32665,32664,1,37
32666,32667,0,
32667,32666,0,
32672,32995,0,
32995,32672,0,
32680,33003,1,41
33003,32680,1,41
32698,33019,0,
33019,32698,0,
32702,36919,1,30
36919,32702,1,30
32702,33023,1,30
33023,32702,1,30
32702,36920,1,42
36920,32702,1,42
32703,92965,1,47
92965,32703,1,47
32720,33044,0,
33044,32720,0,
32721,33045,1,30
33045,32721,1,30
32722,33046,0,
33046,32722,0,
32723,33047,1,56
33047,32723,1,56
32724,33048,0,
33048,32724,0,
32725,33049,0,
33049,32725,0,
32730,33054,1,54
33054,32730,1,54
32730,32917,1,55
32917,32730,1,55
32730,32918,1,38
32918,32730,1,38
32917,33054,1,58
33054,32917,1,58
32917,32918,0,
32918,32917,0,
32918,33054,1,55
33054,32918,1,55
32731,33055,1,30
33055,32731,1,30
32734,87821,1,54
87821,32734,1,54
32736,33060,1,47
33060,32736,1,47
32736,48603,1,66
48603,32736,1,66
32741,34972,1,30
34972,32741,1,30
32742,33064,1,64
33064,32742,1,64
32742,33063,1,42
33063,32742,1,42
32749,88704,0,
88704,32749,0,
32750,33073,1,39
33073,32750,1,39
32751,33074,0,
33074,32751,0,
32752,33075,1,33
33075,32752,1,33
32753,33076,0,
33076,32753,0,
32765,33174,1,67
33174,32765,1,67
32769,92644,1,30
92644,32769,1,30
32786,33158,1,44
33158,32786,1,44
32787,33159,1,43
33159,32787,1,43
32788,33157,1,31
33157,32788,1,31
32792,37564,1,56
37564,32792,1,56
32806,32807,0,
32807,32806,0,
32809,32810,0,
32810,32809,0,
32812,32813,0,
32813,32812,0,
32823,90283,1,55
90283,32823,1,55
32827,33474,1,56
33474,32827,1,56
32838,91944,1,46
91944,32838,1,46
32839,32840,0,
32840,32839,0,
32849,90883,0,
90883,32849,0,
32851,32853,1,51
32853,32851,1,51
32860,32861,0,
32861,32860,0,
32863,90863,0,
90863,32863,0,
32872,32874,0,
32874,32872,0,
32875,32876,0,
32876,32875,0,
32879,32881,0,
32881,32879,0,
32883,32885,0,
32885,32883,0,
32887,33054,1,62
33054,32887,1,62
32887,32889,0,
32889,32887,0,
32889,33054,1,57
33054,32889,1,57
32905,32906,0,
32906,32905,0,
32909,32910,0,
32910,32909,0,
32911,32912,0,
32912,32911,0,
32915,32916,0,
32916,32915,0,
32919,32920,0,
32920,32919,0,
32922,32923,1,30
32923,32922,1,30
32924,90696,1,40
90696,32924,1,40
32929,32930,0,
32930,32929,0,
32932,32933,0,
32933,32932,0,
32934,32935,1,30
32935,32934,1,30
32940,33336,0,
33336,32940,0,
32946,32947,0,
32947,32946,0,
32948,32949,0,
32949,32948,0,
32950,32951,0,
32951,32950,0,
32952,35285,1,33
35285,32952,1,33
32956,35005,0,
35005,32956,0,
32960,32961,0,
32961,32960,0,
32963,33087,0,
33087,32963,0,
32965,33144,1,30
33144,32965,1,30
32968,33284,0,
33284,32968,0,
32969,32970,0,
32970,32969,0,
32971,32972,0,
32972,32971,0,
32976,32977,0,
32977,32976,0,
32978,33302,0,
33302,32978,0,
32979,32980,0,
32980,32979,0,
32985,32986,0,
32986,32985,0,
32987,32989,0,
32989,32987,0,
32990,32991,0,
32991,32990,0,
33023,36919,1,30
36919,33023,1,30
33023,36920,1,42
36920,33023,1,42
33032,33423,1,63
33423,33032,1,63
33057,90283,1,46
90283,33057,1,46
33062,35079,1,65
35079,33062,1,65
33062,33790,1,48
33790,33062,1,48
33062,33789,1,43
33789,33062,1,43
33065,34222,1,71
34222,33065,1,71
33077,40922,1,30
40922,33077,1,30
33083,33113,1,30
33113,33083,1,30
33083,93186,1,62
93186,33083,1,62
33084,33128,0,
33128,33084,0,
33085,33129,0,
33129,33085,0,
33086,33131,1,41
33131,33086,1,41
33093,33094,0,
33094,33093,0,
33099,33100,0,
33100,33099,0,
33105,33106,0,
33106,33105,0,
33107,33108,0,
33108,33107,0,
33109,33110,1,30
33110,33109,1,30
33111,33112,0,
33112,33111,0,
33114,33121,1,56
33121,33114,1,56
33114,33115,1,69
33115,33114,1,69
33115,33121,1,69
33121,33115,1,69
33123,33125,0,
33125,33123,0,
33134,33135,0,
33135,33134,0,
33138,33141,0,
33141,33138,0,
33149,34219,1,65
34219,33149,1,65
33180,36479,0,
36479,33180,0,
33184,37389,1,30
37389,33184,1,30
33185,33186,0,
33186,33185,0,
33187,33188,0,
33188,33187,0,
33189,33190,0,
33190,33189,0,
33191,33192,1,30
33192,33191,1,30
33195,33196,0,
33196,33195,0,
33197,33198,1,41
33198,33197,1,41
33199,33200,0,
33200,33199,0,
33201,33202,0,
33202,33201,0,
33203,33204,0,
33204,33203,0,
33203,38802,1,57
38802,33203,1,57
33203,38803,1,67
38803,33203,1,67
38802,38803,0,
38803,38802,0,
33204,38802,1,69
38802,33204,1,69
33205,33206,0,
33206,33205,0,
33207,33208,0,
33208,33207,0,
33209,33210,1,30
33210,33209,1,30
33211,33212,1,30
33212,33211,1,30
33213,33214,1,30
33214,33213,1,30
33215,33216,1,30
33216,33215,1,30
33217,33218,0,
33218,33217,0,
33229,33230,0,
33230,33229,0,
33231,33232,1,30
33232,33231,1,30
33233,33234,0,
33234,33233,0,
33234,33871,1,69
33871,33234,1,69
33235,33236,1,30
33236,33235,1,30
33237,33238,0,
33238,33237,0,
33239,33240,0,
33240,33239,0,
33239,33876,1,57
33876,33239,1,57
33240,33876,1,66
33876,33240,1,66
33241,33242,1,69
33242,33241,1,69
33243,33880,1,57
33880,33243,1,57
33243,33244,0,
33244,33243,0,
33244,33880,1,69
33880,33244,1,69
33254,33255,0,
33255,33254,0,
33256,33257,0,
33257,33256,0,
33258,33259,1,30
33259,33258,1,30
33267,33281,1,63
33281,33267,1,63
33268,33271,0,
33271,33268,0,
33303,90647,0,
90647,33303,0,
33304,33343,0,
33343,33304,0,
33305,33306,0,
33306,33305,0,
33307,33397,0,
33397,33307,0,
33308,33422,0,
33422,33308,0,
33309,33396,0,
33396,33309,0,
33310,89442,0,
89442,33310,0,
33311,33449,0,
33449,33311,0,
33312,33450,1,41
33450,33312,1,41
33313,33452,0,
33452,33313,0,
33314,33451,0,
33451,33314,0,
33315,33454,0,
33454,33315,0,
33316,33453,0,
33453,33316,0,
33317,33464,0,
33464,33317,0,
33318,33463,0,
33463,33318,0,
33321,33502,1,47
33502,33321,1,47
33323,33324,0,
33324,33323,0,
33325,33326,0,
33326,33325,0,
33328,33329,0,
33329,33328,0,
33330,33331,0,
33331,33330,0,
33332,89703,1,67
89703,33332,1,67
33341,33342,1,31
33342,33341,1,31
33344,33345,0,
33345,33344,0,
33346,33348,1,34
33348,33346,1,34
33347,33349,0,
33349,33347,0,
33353,33356,0,
33356,33353,0,
33363,33365,0,
33365,33363,0,
33369,33371,1,30
33371,33369,1,30
33372,33373,0,
33373,33372,0,
33374,33375,0,
33375,33374,0,
33376,33377,0,
33377,33376,0,
33378,33379,1,38
33379,33378,1,38
33380,33381,0,
33381,33380,0,
33382,33383,0,
33383,33382,0,
33385,33386,0,
33386,33385,0,
33387,33388,0,
33388,33387,0,
33390,33391,0,
33391,33390,0,
33393,33394,0,
33394,33393,0,
33398,33399,0,
33399,33398,0,
33400,33401,1,30
33401,33400,1,30
33402,33403,1,32
33403,33402,1,32
33404,33405,1,30
33405,33404,1,30
33406,33407,0,
33407,33406,0,
33408,33409,1,30
33409,33408,1,30
33410,33411,0,
33411,33410,0,
33530,33581,0,
33581,33530,0,
33412,33582,1,34
33582,33412,1,34
33412,33583,1,50
33583,33412,1,50
33412,33413,0,
33413,33412,0,
33413,33582,1,43
33582,33413,1,43
33413,33583,1,59
33583,33413,1,59
33414,33415,1,30
33415,33414,1,30
33416,33417,1,30
33417,33416,1,30
33419,33420,1,63
33420,33419,1,63
33421,33424,1,35
33424,33421,1,35
33425,33429,0,
33429,33425,0,
33426,33427,0,
33427,33426,0,
33428,33430,0,
33430,33428,0,
33431,33432,0,
33432,33431,0,
33433,33434,1,30
33434,33433,1,30
33435,33437,0,
33437,33435,0,
33436,33438,0,
33438,33436,0,
33439,33440,0,
33440,33439,0,
33441,33443,0,
33443,33441,0,
33442,33445,1,36
33445,33442,1,36
33446,88482,1,30
88482,33446,1,30
33455,33456,0,
33456,33455,0,
33457,33458,0,
33458,33457,0,
33459,89623,0,
89623,33459,0,
33461,33462,0,
33462,33461,0,
33463,33677,1,64
33677,33463,1,64
33465,33466,0,
33466,33465,0,
33467,33645,1,30
33645,33467,1,30
33468,33469,0,
33469,33468,0,
33470,33471,0,
33471,33470,0,
33476,33478,0,
33478,33476,0,
33477,33479,0,
33479,33477,0,
33481,33482,1,50
33482,33481,1,50
33486,33526,0,
33526,33486,0,
33487,33488,0,
33488,33487,0,
33489,33491,0,
33491,33489,0,
33490,33503,1,30
33503,33490,1,30
33492,33493,0,
33493,33492,0,
33494,33527,0,
33527,33494,0,
33495,33496,0,
33496,33495,0,
33497,33498,0,
33498,33497,0,
33500,33501,0,
33501,33500,0,
33504,33505,1,30
33505,33504,1,30
33506,33507,0,
33507,33506,0,
33508,33509,0,
33509,33508,0,
33510,33511,0,
33511,33510,0,
33512,33513,0,
33513,33512,0,
33514,33515,0,
33515,33514,0,
33516,33517,0,
33517,33516,0,
33518,33519,0,
33519,33518,0,
33520,33521,0,
33521,33520,0,
33522,33523,0,
33523,33522,0,
33524,33525,1,31
33525,33524,1,31
33528,33549,0,
33549,33528,0,
33529,33551,0,
33551,33529,0,
33533,33560,0,
33560,33533,0,
33535,33767,0,
33767,33535,0,
33536,33794,0,
33794,33536,0,
33537,34062,0,
34062,33537,0,
33542,33543,0,
33543,33542,0,
33544,33545,1,32
33545,33544,1,32
33546,33547,0,
33547,33546,0,
33548,33550,0,
33550,33548,0,
33552,33553,0,
33553,33552,0,
33553,33557,1,66
33557,33553,1,66
33554,33555,0,
33555,33554,0,
33556,33557,0,
33557,33556,0,
33558,33559,0,
33559,33558,0,
33561,33580,0,
33580,33561,0,
33562,33564,0,
33564,33562,0,
33563,33565,0,
33565,33563,0,
33567,33569,0,
33569,33567,0,
33568,33570,1,30
33570,33568,1,30
33572,33573,0,
33573,33572,0,
33574,33575,0,
33575,33574,0,
33576,33577,0,
33577,33576,0,
33578,33579,0,
33579,33578,0,
33582,33583,0,
33583,33582,0,
33584,33585,0,
33585,33584,0,
33586,33587,1,54
33587,33586,1,54
33588,33589,0,
33589,33588,0,
33590,33591,0,
33591,33590,0,
33592,33593,1,30
33593,33592,1,30
33602,33603,0,
33603,33602,0,
33604,33605,0,
33605,33604,0,
33606,33607,0,
33607,33606,0,
33608,33609,1,58
33609,33608,1,58
33610,33611,0,
33611,33610,0,
33624,33626,1,35
33626,33624,1,35
33628,45004,1,66
45004,33628,1,66
33628,33630,1,30
33630,33628,1,30
33632,33633,0,
33633,33632,0,
33635,90681,1,53
90681,33635,1,53
33646,33647,0,
33647,33646,0,
33651,33652,0,
33652,33651,0,
33653,33654,1,48
33654,33653,1,48
33657,33658,1,40
33658,33657,1,40
33659,33660,1,33
33660,33659,1,33
33661,33662,1,35
33662,33661,1,35
33663,33664,1,64
33664,33663,1,64
33665,33666,0,
33666,33665,0,
33667,33668,1,40
33668,33667,1,40
33669,33670,1,34
33670,33669,1,34
33677,33678,0,
33678,33677,0,
33679,33680,1,47
33680,33679,1,47
33681,33682,0,
33682,33681,0,
33712,33733,1,36
33733,33712,1,36
33739,33740,0,
33740,33739,0,
33742,33743,1,30
33743,33742,1,30
33744,33745,1,50
33745,33744,1,50
33751,33752,0,
33752,33751,0,
33753,36089,1,68
36089,33753,1,68
33753,33754,1,37
33754,33753,1,37
33754,36088,1,70
36088,33754,1,70
33754,36089,1,66
36089,33754,1,66
33755,33756,0,
33756,33755,0,
33759,34448,1,38
34448,33759,1,38
33760,34452,0,
34452,33760,0,
33761,33762,0,
33762,33761,0,
33763,33764,1,37
33764,33763,1,37
33768,33810,1,39
33810,33768,1,39
33769,33771,0,
33771,33769,0,
33770,33806,1,55
33806,33770,1,55
33775,33776,0,
33776,33775,0,
33782,40602,0,
40602,33782,0,
33784,33785,0,
33785,33784,0,
33786,33788,1,30
33788,33786,1,30
33789,33790,0,
33790,33789,0,
33791,35771,1,31
35771,33791,1,31
33791,91070,1,30
91070,33791,1,30
33792,33793,0,
33793,33792,0,
33795,33796,0,
33796,33795,0,
33805,35772,0,
35772,33805,0,
33807,33811,0,
33811,33807,0,
33808,34406,1,69
34406,33808,1,69
33809,35775,0,
35775,33809,0,
33812,33814,1,30
33814,33812,1,30
33813,35783,1,68
35783,33813,1,68
33813,35777,0,
35777,33813,0,
35777,35783,1,58
35783,35777,1,58
33815,33816,0,
33816,33815,0,
33817,35780,0,
35780,33817,0,
33818,33819,0,
33819,33818,0,
33820,35783,0,
35783,33820,0,
33820,35777,1,67
35777,33820,1,67
33821,35785,0,
35785,33821,0,
33822,33824,0,
33824,33822,0,
33823,35787,0,
35787,33823,0,
33826,35788,0,
35788,33826,0,
33827,33829,0,
33829,33827,0,
33828,35791,0,
35791,33828,0,
33830,35793,0,
35793,33830,0,
33830,35772,1,69
35772,33830,1,69
33831,33833,0,
33833,33831,0,
33832,35795,0,
35795,33832,0,
33835,33837,0,
33837,33835,0,
33836,35799,0,
35799,33836,0,
33838,35801,0,
35801,33838,0,
33840,35805,0,
35805,33840,0,
33841,33842,0,
33842,33841,0,
33843,38172,1,71
38172,33843,1,71
33843,33844,0,
33844,33843,0,
33845,33846,0,
33846,33845,0,
33847,33848,0,
33848,33847,0,
33849,33850,0,
33850,33849,0,
33852,33853,0,
33853,33852,0,
33854,33855,0,
33855,33854,0,
33856,33857,1,63
33857,33856,1,63
33857,35473,1,50
35473,33857,1,50
33859,33860,1,38
33860,33859,1,38
33861,33863,0,
33863,33861,0,
33864,33865,1,49
33865,33864,1,49
33868,35939,1,48
35939,33868,1,48
33869,33870,1,30
33870,33869,1,30
33871,33872,0,
33872,33871,0,
33873,33874,1,37
33874,33873,1,37
33875,33876,0,
33876,33875,0,
33879,33880,1,56
33880,33879,1,56
33914,33915,0,
33915,33914,0,
33916,33917,0,
33917,33916,0,
33919,34069,0,
34069,33919,0,
33920,33921,1,34
33921,33920,1,34
33926,33927,0,
33927,33926,0,
33928,33929,0,
33929,33928,0,
33931,88662,0,
88662,33931,0,
33932,33933,0,
33933,33932,0,
33934,33935,0,
33935,33934,0,
33936,33937,0,
33937,33936,0,
33938,33939,0,
33939,33938,0,
33940,33941,0,
33941,33940,0,
33942,33943,0,
33943,33942,0,
33944,33945,0,
33945,33944,0,
33958,33959,0,
33959,33958,0,
33960,34346,1,51
34346,33960,1,51
33960,33962,1,30
33962,33960,1,30
33962,34346,1,66
34346,33962,1,66
33961,33963,0,
33963,33961,0,
33964,33966,0,
33966,33964,0,
33965,33967,1,34
33967,33965,1,34
33968,33969,1,34
33969,33968,1,34
33970,33973,0,
33973,33970,0,
33971,33972,0,
33972,33971,0,
33974,33975,0,
33975,33974,0,
33976,33977,0,
33977,33976,0,
33978,33979,1,68
33979,33978,1,68
33980,33995,1,38
33995,33980,1,38
33980,33997,1,30
33997,33980,1,30
33995,33997,0,
33997,33995,0,
33981,33983,0,
33983,33981,0,
33985,33986,0,
33986,33985,0,
33987,33995,1,67
33995,33987,1,67
33987,33997,1,67
33997,33987,1,67
33988,33989,0,
33989,33988,0,
33991,33993,0,
33993,33991,0,
33994,34005,0,
34005,33994,0,
33996,34004,0,
34004,33996,0,
34000,34002,0,
34002,34000,0,
34006,34008,0,
34008,34006,0,
34007,34009,0,
34009,34007,0,
34010,34013,1,56
34013,34010,1,56
34011,34015,1,53
34015,34011,1,53
34011,34017,1,58
34017,34011,1,58
34011,34012,0,
34012,34011,0,
34012,34015,1,55
34015,34012,1,55
34012,34017,1,59
34017,34012,1,59
34015,34017,0,
34017,34015,0,
34018,34025,0,
34025,34018,0,
34019,34020,0,
34020,34019,0,
34023,34024,0,
34024,34023,0,
34026,34028,0,
34028,34026,0,
34027,34029,0,
34029,34027,0,
34030,34032,0,
34032,34030,0,
34031,34037,1,32
34037,34031,1,32
34031,34036,0,
34036,34031,0,
34036,34037,1,30
34037,34036,1,30
34039,34460,0,
34460,34039,0,
34041,34042,1,71
34042,34041,1,71
34041,88582,0,
88582,34041,0,
34042,88582,1,65
88582,34042,1,65
34047,34049,0,
34049,34047,0,
34055,34057,0,
34057,34055,0,
34059,34060,0,
34060,34059,0,
34066,34340,1,41
34340,34066,1,41
34067,34326,1,43
34326,34067,1,43
34067,34325,1,41
34325,34067,1,41
34067,34068,0,
34068,34067,0,
34068,34326,1,48
34326,34068,1,48
34068,34325,1,42
34325,34068,1,42
34070,34071,0,
34071,34070,0,
34073,34075,0,
34075,34073,0,
34076,34077,1,45
34077,34076,1,45
34078,35807,1,56
35807,34078,1,56
34078,35809,1,68
35809,34078,1,68
34079,34081,1,49
34081,34079,1,49
34080,35807,1,65
35807,34080,1,65
34080,35809,1,61
35809,34080,1,61
34082,34083,0,
34083,34082,0,
34084,34087,0,
34087,34084,0,
34086,34088,0,
34088,34086,0,
34089,34091,1,30
34091,34089,1,30
34090,34095,0,
34095,34090,0,
34092,34093,0,
34093,34092,0,
34097,34098,1,32
34098,34097,1,32
34100,34102,1,30
34102,34100,1,30
34106,34107,1,70
34107,34106,1,70
34108,34112,0,
34112,34108,0,
34110,34111,1,66
34111,34110,1,66
34113,34117,1,60
34117,34113,1,60
34114,34118,0,
34118,34114,0,
34115,34116,0,
34116,34115,0,
34119,34123,0,
34123,34119,0,
34120,34124,0,
34124,34120,0,
34121,34132,1,58
34132,34121,1,58
34121,34122,0,
34122,34121,0,
34122,34132,1,60
34132,34122,1,60
34125,34126,0,
34126,34125,0,
34127,34128,1,45
34128,34127,1,45
34130,34131,0,
34131,34130,0,
34132,34135,1,30
34135,34132,1,30
34133,34134,1,33
34134,34133,1,33
34136,34138,1,36
34138,34136,1,36
34140,34142,0,
34142,34140,0,
34141,40262,1,46
40262,34141,1,46
34141,40263,1,42
40263,34141,1,42
34141,34143,1,31
34143,34141,1,31
40262,40263,0,
40263,40262,0,
34143,40262,1,37
40262,34143,1,37
34143,40263,1,40
40263,34143,1,40
34144,34147,1,51
34147,34144,1,51
34145,35572,1,62
35572,34145,1,62
34145,35571,1,46
35571,34145,1,46
34145,34146,0,
34146,34145,0,
34146,35572,1,56
35572,34146,1,56
34146,35571,1,40
35571,34146,1,40
35571,35572,0,
35572,35571,0,
34148,34149,0,
34149,34148,0,
34151,34153,0,
34153,34151,0,
34152,34154,0,
34154,34152,0,
34156,34157,0,
34157,34156,0,
34158,41828,1,48
41828,34158,1,48
34158,41827,1,54
41827,34158,1,54
34158,34160,1,57
34160,34158,1,57
34158,38506,1,39
38506,34158,1,39
34163,34167,1,64
34167,34163,1,64
34163,48245,1,44
48245,34163,1,44
34167,48245,1,67
48245,34167,1,67
34168,34169,0,
34169,34168,0,
34171,34173,1,31
34173,34171,1,31
34172,34174,1,30
34174,34172,1,30
34175,34257,0,
34257,34175,0,
34220,41794,1,46
41794,34220,1,46
34220,41796,1,42
41796,34220,1,42
34222,34223,1,65
34223,34222,1,65
34224,34792,0,
34792,34224,0,
34224,34971,1,63
34971,34224,1,63
34224,34795,1,38
34795,34224,1,38
34224,34796,1,30
34796,34224,1,30
34792,34970,1,60
34970,34792,1,60
34792,34971,1,50
34971,34792,1,50
34792,34795,1,40
34795,34792,1,40
34792,34796,1,30
34796,34792,1,30
34796,34971,1,63
34971,34796,1,63
34225,34713,0,
34713,34225,0,
34225,34718,1,65
34718,34225,1,65
34713,34718,1,61
34718,34713,1,61
34226,34227,1,32
34227,34226,1,32
34228,34237,1,65
34237,34228,1,65
34239,34240,0,
34240,34239,0,
34241,34242,0,
34242,34241,0,
34243,34244,0,
34244,34243,0,
34245,34246,1,33
34246,34245,1,33
34258,34260,0,
34260,34258,0,
34259,34263,0,
34263,34259,0,
34261,34262,0,
34262,34261,0,
34264,34312,0,
34312,34264,0,
34315,34319,0,
34319,34315,0,
34316,34317,0,
34317,34316,0,
34318,34320,0,
34320,34318,0,
34321,34322,0,
34322,34321,0,
34323,34324,0,
34324,34323,0,
34325,34326,0,
34326,34325,0,
34328,34329,0,
34329,34328,0,
34330,34331,0,
34331,34330,0,
34332,34333,0,
34333,34332,0,
34335,39014,1,31
39014,34335,1,31
34336,34337,0,
34337,34336,0,
34338,39011,1,53
39011,34338,1,53
34338,39190,0,
39190,34338,0,
34343,39009,0,
39009,34343,0,
34345,34348,0,
34348,34345,0,
34345,34347,0,
34347,34345,0,
34347,34348,0,
34348,34347,0,
34349,34350,0,
34350,34349,0,
34351,34352,1,30
34352,34351,1,30
34353,34354,0,
34354,34353,0,
34355,34356,0,
34356,34355,0,
34357,34358,0,
34358,34357,0,
34359,34360,0,
34360,34359,0,
34361,34362,0,
34362,34361,0,
34366,34367,0,
34367,34366,0,
34368,34370,0,
34370,34368,0,
34371,34372,0,
34372,34371,0,
34373,34374,0,
34374,34373,0,
34375,34376,0,
34376,34375,0,
34377,34378,0,
34378,34377,0,
34379,34380,0,
34380,34379,0,
34381,34382,1,30
34382,34381,1,30
34384,34386,0,
34386,34384,0,
34385,36119,1,55
36119,34385,1,55
34388,34390,0,
34390,34388,0,
34391,34392,0,
34392,34391,0,
34394,34396,0,
34396,34394,0,
34398,88381,0,
88381,34398,0,
34398,38954,1,47
38954,34398,1,47
34411,34412,0,
34412,34411,0,
34414,34416,0,
34416,34414,0,
34417,39128,0,
39128,34417,0,
34427,34429,1,51
34429,34427,1,51
34431,34443,0,
34443,34431,0,
34433,90445,0,
90445,34433,0,
34437,48421,0,
48421,34437,0,
34438,90444,0,
90444,34438,0,
34440,34441,1,30
34441,34440,1,30
34442,90363,1,63
90363,34442,1,63
34444,34446,0,
34446,34444,0,
34456,34457,1,48
34457,34456,1,48
34466,34471,1,65
34471,34466,1,65
34469,37388,1,36
37388,34469,1,36
37388,41752,1,47
41752,37388,1,47
34475,34476,0,
34476,34475,0,
34483,34485,0,
34485,34483,0,
34486,34487,0,
34487,34486,0,
34488,34490,0,
34490,34488,0,
34491,34494,1,50
34494,34491,1,50
34498,37416,1,36
37416,34498,1,36
34511,34513,1,30
34513,34511,1,30
34516,34517,0,
34517,34516,0,
